YDL074C	BRE1	1	6
YDL075W	RPL31A	2	53
YDL076C	RXT3	1	0
YDL077C	VAM6	1	1
YDL078C	MDH3	1	6
YDL079C	MRK1	2	0
YDL080C	THI3	1	1
YDL081C	RPP1A	1	34
YDL082W	RPL13A	2	7
YDL083C	RPS16B	2	9
YDL084W	SUB2	1	9
YDL085C-A	YDL085C-A	1	2
YDL085W	NDE2	1	0
YDL086C-A	YDL086C-A	1	0
YDL086W	YDL086W	1	5
YDL087C	LUC7	1	0
YDL088C	ASM4	1	2
YDL089W	YDL089W	1	1
YDL090C	RAM1	1	2
YDL091C	UBX3	1	2
YDL092W	SRP14	1	5
YDL093W	PMT5	1	0
YDL094C	YDL094C	1	0
YDL095W	PMT1	1	12
YDL096C	OPI6	1	0
YDL097C	RPN6	1	14
YDL098C	SNU23	1	1
YDL099W	BUG1	1	3
YDL100C	GET3	1	10
YDL101C	DUN1	1	3
YDL102W	POL3	1	3
YDL103C	QRI1	1	1
YDL104C	QRI7	1	0
YDL105W	NSE4	1	0
YDL106C	PHO2	1	1
YDL107W	MSS2	1	0
YDL108W	KIN28	2	0
YDL109C	YDL109C	1	0
YDL110C	TMA17	1	1
YDL111C	RRP42	1	4
YDL112W	TRM3	1	5
YDL113C	ATG20	1	0
YDL114W	YDL114W	1	0
YDL114W-A	YDL114W-A	1	0
YDL115C	IWR1	2	2
YDL116W	NUP84	1	2
YDL117W	CYK3	1	2
YDL118W	YDL118W	1	0
YDL119C	YDL119C	1	0
YDL120W	YFH1	1	3
YDL121C	YDL121C	1	8
YDL122W	UBP1	1	12
YDL123W	SNA4	1	1
YDL124W	YDL124W	1	4
YDL125C	HNT1	2	3
YDL126C	CDC48	1	23
YDL127W	PCL2	1	1
YDL128W	VCX1	1	0
YDL129W	YDL129W	1	3
YDL130W	RPP1B	2	62
YDL130W-A	STF1	1	2
YDL131W	LYS21	1	3
YDL132W	CDC53	1	5
YDL133C-A	RPL41B	1	169
YDL133W	YDL133W	1	0
YDL134C	PPH21	1	3
YDL135C	RDI1	1	2
YDL136W	RPL35B	2	90
YDL137W	ARF2	1	5
YDL138W	RGT2	1	2
YDL139C	SCM3	1	2
YDL140C	RPO21	1	7
YDL141W	BPL1	1	1
YDL142C	CRD1	1	0
YDL143W	CCT4	1	8
YDL144C	YDL144C	1	2
YDL145C	COP1	1	12
YDL146W	LDB17	1	0
YDL147W	RPN5	1	8
YDL148C	NOP14	1	10
YDL149W	ATG9	1	0
YDL150W	RPC53	1	4
YDL151C	BUD30	1	0
YDL152W	YDL152W	1	0
YDL153C	SAS10	1	7
YDL154W	MSH5	1	0
YDL155W	CLB3	1	5
YDL156W	YDL156W	1	0
YDL157C	YDL157C	1	3
YDL158C	YDL158C	1	0
YDL159C-B	YDL159C-B	1	0
YDL159W	STE7	1	0
YDL159W-A	YDL159W-A	1	0
YDL160C	DHH1	1	2
YDL160C-A	YDL160C-A	1	0
YDL161W	ENT1	1	9
YDL162C	YDL162C	1	0
YDL163W	YDL163W	1	0
YDL164C	CDC9	1	1
YDL165W	CDC36	1	0
YDL166C	FAP7	1	4
YDL167C	NRP1	1	1
YDL168W	SFA1	1	0
YDL169C	UGX2	1	0
YDL170W	UGA3	1	2
YDL171C	GLT1	1	4
YDL172C	YDL172C	1	0
YDL173W	YDL173W	1	1
YDL174C	DLD1	1	10
YDL175C	AIR2	1	0
YDL176W	YDL176W	1	0
YDL177C	YDL177C	1	0
YDL178W	DLD2	1	6
YDL179W	PCL9	1	1
YDL180W	YDL180W	1	0
YDL181W	INH1	1	0
YDL182W	LYS20	1	5
YDL183C	YDL183C	1	0
YDL184C	RPL41A	1	161
YDL185C-A	YDL185C-A	1	0
YDL185W	TFP1	1	24
YDL186W	YDL186W	1	0
YDL187C	YDL187C	1	0
YDL188C	PPH22	1	0
YDL189W	RBS1	1	2
YDL190C	UFD2	1	3
YDL191W	RPL35A	2	11
YDL192W	ARF1	1	24
YDL193W	NUS1	1	1
YDL194W	SNF3	1	0
YDL195W	SEC31	1	7
YDL196W	YDL196W	1	0
YDL197C	ASF2	1	3
YDL198C	GGC1	1	2
YDL199C	YDL199C	1	0
YDL200C	MGT1	1	1
YDL201W	TRM8	1	1
YDL202W	MRPL11	1	1
YDL203C	ACK1	1	0
YDL204W	RTN2	1	0
YDL205C	HEM3	1	1
YDL206W	YDL206W	1	0
YDL207W	GLE1	1	0
YDL208W	NHP2	1	1
YDL209C	CWC2	1	0
YDL210W	UGA4	1	0
YDL211C	YDL211C	1	0
YDL212W	SHR3	1	9
YDL213C	NOP6	1	12
YDL214C	PRR2	1	0
YDL215C	GDH2	1	2
YDL216C	RRI1	1	1
YDL217C	TIM22	1	0
YDL218W	YDL218W	1	0
YDL219W	DTD1	2	0
YDL220C	CDC13	1	0
YDL221W	YDL221W	1	0
YDL222C	FMP45	1	0
YDL223C	HBT1	1	0
YDL224C	WHI4	1	2
YDL225W	SHS1	1	5
YDL226C	GCS1	1	3
YDL227C	HO	1	0
YDL228C	YDL228C	1	0
YDL229W	SSB1	1	71
YDL230W	PTP1	1	1
YDL231C	BRE4	1	3
YDL232W	OST4	1	2
YDL233W	YDL233W	1	0
YDL234C	GYP7	1	1
YDL235C	YPD1	1	3
YDL236W	PHO13	1	4
YDL237W	YDL237W	1	1
YDL238C	GUD1	1	0
YDL239C	ADY3	1	0
YDL240C-A	YDL240C-A	1	0
YDL240W	LRG1	1	1
YDL241W	YDL241W	1	0
YDL242W	YDL242W	1	0
YDL243C	AAD4	1	0
YDL244W	THI13	1	0
YDL245C	HXT15	1	0
YDL246C	SOR2	1	0
YDL247W	MPH2	1	0
YDL247W-A	YDL247W-A	1	0
YDL248W	COS7	1	0
YDR001C	NTH1	1	7
YDR002W	YRB1	1	23
YDR003W	RCR2	1	0
YDR003W-A	YDR003W-A	1	0
YDR004W	RAD57	1	1
YDR005C	MAF1	2	0
YDR006C	SOK1	1	0
YDR007W	TRP1	1	3
YDR008C	YDR008C	1	0
YDR009W	GAL3	1	0
YDR010C	YDR010C	1	0
YDR011W	SNQ2	1	4
YDR012W	RPL4B	1	3
YDR013W	PSF1	1	0
YDR014W	RAD61	1	1
YDR014W-A	HED1	1	0
YDR015C	YDR015C	1	0
YDR016C	DAD1	1	0
YDR017C	KCS1	1	3
YDR018C	YDR018C	1	0
YDR019C	GCV1	1	0
YDR020C	DAS2	1	0
YDR021W	FAL1	1	0
YDR022C	CIS1	1	1
YDR023W	SES1	1	16
YDR024W	FYV1	1	0
YDR025W	RPS11A	2	13
YDR026C	YDR026C	1	5
YDR027C	VPS54	1	4
YDR028C	REG1	1	6
YDR029W	YDR029W	1	0
YDR030C	RAD28	1	0
YDR031W	MIC14	1	0
YDR032C	PST2	1	0
YDR033W	MRH1	1	9
YDR034C	LYS14	1	1
YDR034C-A	YDR034C-A	1	0
YDR034C-C	YDR034C-C	1	0
YDR034C-D	YDR034C-D	2	1
YDR034W-B	YDR034W-B	1	0
YDR035W	ARO3	1	7
YDR036C	EHD3	1	0
YDR037W	KRS1	1	20
YDR038C	ENA5	1	1
YDR039C	ENA2	1	2
YDR040C	ENA1	1	0
YDR041W	RSM10	1	6
YDR042C	YDR042C	1	0
YDR043C	NRG1	1	0
YDR044W	HEM13	1	0
YDR045C	RPC11	1	0
YDR046C	BAP3	1	4
YDR047W	HEM12	1	2
YDR048C	YDR048C	1	0
YDR049W	YDR049W	1	3
YDR050C	TPI1	1	66
YDR051C	YDR051C	1	2
YDR052C	DBF4	1	3
YDR053W	YDR053W	1	0
YDR054C	CDC34	1	9
YDR055W	PST1	1	0
YDR056C	YDR056C	1	4
YDR057W	YOS9	1	2
YDR058C	TGL2	1	1
YDR059C	UBC5	2	0
YDR060W	MAK21	1	25
YDR061W	YDR061W	1	0
YDR062W	LCB2	1	14
YDR063W	YDR063W	1	4
YDR064W	RPS13	2	62
YDR065W	YDR065W	1	0
YDR066C	RTR2	1	1
YDR067C	OCA6	1	1
YDR068W	DOS2	1	5
YDR069C	DOA4	1	0
YDR070C	FMP16	1	0
YDR071C	PAA1	1	6
YDR072C	IPT1	1	0
YDR073W	SNF11	1	0
YDR074W	TPS2	1	6
YDR075W	PPH3	1	2
YDR076W	RAD55	1	0
YDR077W	SED1	1	41
YDR078C	SHU2	1	0
YDR079C-A	TFB5	1	0
YDR079W	PET100	1	0
YDR080W	VPS41	1	2
YDR081C	PDC2	1	1
YDR082W	STN1	1	0
YDR083W	RRP8	1	6
YDR084C	TVP23	1	1
YDR085C	AFR1	1	1
YDR086C	SSS1	1	3
YDR087C	RRP1	1	1
YDR088C	SLU7	1	1
YDR089W	YDR089W	1	1
YDR090C	YDR090C	1	0
YDR091C	RLI1	1	3
YDR092W	UBC13	2	3
YDR093W	DNF2	1	7
YDR094W	YDR094W	1	0
YDR095C	YDR095C	1	0
YDR096W	GIS1	1	3
YDR097C	MSH6	1	1
YDR098C	GRX3	1	3
YDR098C-A	YDR098C-A	1	0
YDR098C-B	YDR098C-B	2	0
YDR099W	BMH2	1	16
YDR100W	TVP15	1	1
YDR101C	ARX1	1	1
YDR102C	YDR102C	1	0
YDR103W	STE5	1	0
YDR104C	SPO71	1	0
YDR105C	TMS1	1	2
YDR106W	ARP10	1	0
YDR107C	TMN2	1	0
YDR108W	GSG1	1	1
YDR109C	YDR109C	1	1
YDR110W	FOB1	1	2
YDR111C	ALT2	1	0
YDR112W	IRC2	1	0
YDR113C	PDS1	1	1
YDR114C	YDR114C	1	0
YDR115W	YDR115W	1	1
YDR116C	MRPL1	1	1
YDR117C	TMA64	1	2
YDR118W	APC4	1	1
YDR118W-A	YDR118W-A	1	0
YDR119W	YDR119W	1	6
YDR119W-A	YDR119W-A	1	1
YDR120C	TRM1	1	0
YDR121W	DPB4	1	2
YDR122W	KIN1	1	2
YDR123C	INO2	1	0
YDR124W	YDR124W	1	0
YDR125C	ECM18	1	0
YDR126W	SWF1	1	0
YDR127W	ARO1	1	8
YDR128W	YDR128W	1	5
YDR129C	SAC6	2	6
YDR130C	FIN1	1	0
YDR131C	YDR131C	1	0
YDR132C	YDR132C	1	0
YDR133C	YDR133C	1	0
YDR134C		1	3
YDR135C	YCF1	1	6
YDR136C	VPS61	1	0
YDR137W	RGP1	1	0
YDR138W	HPR1	1	0
YDR139C	RUB1	2	1
YDR140W	MTQ2	1	1
YDR141C	DOP1	1	3
YDR142C	PEX7	1	0
YDR143C	SAN1	1	3
YDR144C	MKC7	1	8
YDR145W	TAF12	1	3
YDR146C	SWI5	1	0
YDR147W	EKI1	1	0
YDR148C	KGD2	1	3
YDR149C	YDR149C	1	0
YDR150W	NUM1	1	5
YDR151C	CTH1	1	0
YDR152W	GIR2	1	8
YDR153C	ENT5	1	0
YDR154C	YDR154C	1	0
YDR155C	CPR1	1	18
YDR156W	RPA14	1	0
YDR157W	YDR157W	1	0
YDR158W	HOM2	1	10
YDR159W	SAC3	1	1
YDR160W	SSY1	1	0
YDR161W	YDR161W	1	4
YDR162C	NBP2	1	0
YDR163W	CWC15	1	0
YDR164C	SEC1	1	3
YDR165W	TRM82	1	3
YDR166C	SEC5	1	4
YDR167W	TAF10	1	4
YDR168W	CDC37	1	5
YDR169C	STB3	1	0
YDR169C-A	YDR169C-A	1	0
YDR170C	SEC7	1	6
YDR170W-A	YDR170W-A	1	1
YDR171W	HSP42	1	2
YDR172W	SUP35	1	6
YDR173C	ARG82	1	0
YDR174W	HMO1	1	17
YDR175C	RSM24	1	4
YDR176W	NGG1	1	3
YDR177W	UBC1	1	9
YDR178W	SDH4	1	0
YDR179C	CSN9	1	0
YDR179W-A	YDR179W-A	1	0
YDR180W	SCC2	1	0
YDR181C	SAS4	1	2
YDR182W	CDC1	1	0
YDR182W-A	YDR182W-A	1	0
YDR183C-A	YDR183C-A	1	0
YDR183W	PLP1	1	3
YDR184C	ATC1	1	3
YDR185C	YDR185C	1	0
YDR186C	YDR186C	1	3
YDR187C	YDR187C	1	0
YDR188W	CCT6	1	17
YDR189W	SLY1	1	6
YDR190C	RVB1	1	6
YDR191W	HST4	1	1
YDR192C	NUP42	1	1
YDR193W	YDR193W	1	0
YDR194C	MSS116	1	8
YDR194W-A	YDR194W-A	1	0
YDR195W	REF2	1	2
YDR196C	YDR196C	1	1
YDR197W	CBS2	1	0
YDR198C	RKM2	1	0
YDR199W	YDR199W	1	0
YDR200C	VPS64	1	2
YDR201W	SPC19	1	4
YDR202C	RAV2	1	1
YDR203W	YDR203W	1	0
YDR204W	COQ4	1	2
YDR205W	MSC2	1	0
YDR206W	EBS1	1	1
YDR207C	UME6	1	3
YDR208W	MSS4	1	1
YDR209C	YDR209C	1	0
YDR210C-C	YDR210C-C	1	0
YDR210C-D	YDR210C-D	2	1
YDR210W	YDR210W	1	0
YDR210W-A	YDR210W-A	1	0
YDR210W-B	YDR210W-B	2	1
YDR211W	GCD6	1	10
YDR212W	TCP1	1	2
YDR213W	UPC2	1	0
YDR214W	AHA1	1	1
YDR215C	YDR215C	1	0
YDR216W	ADR1	1	0
YDR217C	RAD9	1	1
YDR218C	SPR28	1	0
YDR219C	MFB1	1	1
YDR220C	YDR220C	1	0
YDR221W	GTB1	1	2
YDR222W	YDR222W	1	0
YDR223W	CRF1	1	0
YDR224C	HTB1	1	10
YDR225W	HTA1	1	4
YDR226W	ADK1	1	16
YDR227W	SIR4	1	3
YDR228C	PCF11	1	1
YDR229W	IVY1	1	2
YDR230W	YDR230W	1	0
YDR231C	COX20	1	1
YDR232W	HEM1	1	10
YDR233C	RTN1	1	9
YDR234W	LYS4	1	3
YDR235W	PRP42	1	0
YDR236C	FMN1	1	2
YDR237W	MRPL7	1	0
YDR238C	SEC26	1	6
YDR239C	YDR239C	1	1
YDR240C	SNU56	1	1
YDR241W	BUD26	1	0
YDR242W	AMD2	1	1
YDR243C	PRP28	1	0
YDR244W	PEX5	1	3
YDR245W	MNN10	1	9
YDR246W	TRS23	1	2
YDR246W-A	YDR246W-A	1	0
YDR247W	VHS1	1	0
YDR248C	YDR248C	1	1
YDR249C	YDR249C	1	0
YDR250C	YDR250C	1	0
YDR251W	PAM1	1	0
YDR252W	BTT1	1	0
YDR253C	MET32	1	0
YDR254W	CHL4	1	1
YDR255C	RMD5	1	0
YDR256C	CTA1	1	0
YDR257C	SET7	1	2
YDR258C	HSP78	1	5
YDR259C	YAP6	1	2
YDR260C	SWM1	1	0
YDR261C	EXG2	1	5
YDR261C-C	YDR261C-C	1	0
YDR261C-D	YDR261C-D	2	0
YDR261W-A	YDR261W-A	1	0
YDR261W-B	YDR261W-B	2	0
YDR262W	YDR262W	1	0
YDR263C	DIN7	1	1
YDR264C	AKR1	1	4
YDR265W	PEX10	1	1
YDR266C	YDR266C	1	2
YDR267C	CIA1	1	1
YDR268W	MSW1	1	0
YDR269C	YDR269C	1	0
YDR270W	CCC2	1	3
YDR271C	YDR271C	1	0
YDR272W	GLO2	1	1
YDR273W	DON1	1	0
YDR274C	YDR274C	1	0
YDR275W	BSC2	1	1
YDR276C	PMP3	1	3
YDR277C	MTH1	1	0
YDR278C	YDR278C	1	0
YDR279W	RNH202	1	0
YDR280W	RRP45	1	3
YDR281C	PHM6	1	0
YDR282C	YDR282C	1	0
YDR283C	GCN2	1	2
YDR284C	DPP1	1	1
YDR285W	ZIP1	1	1
YDR286C	YDR286C	1	0
YDR287W	YDR287W	1	0
YDR288W	NSE3	1	1
YDR289C	RTT103	1	2
YDR290W	YDR290W	1	0
YDR291W	HRQ1	1	1
YDR292C	SRP101	1	4
YDR293C	SSD1	1	5
YDR294C	DPL1	1	3
YDR295C	HDA2	1	2
YDR296W	MHR1	1	0
YDR297W	SUR2	1	2
YDR298C	ATP5	1	5
YDR299W	BFR2	1	10
YDR300C	PRO1	1	2
YDR301W	CFT1	1	2
YDR302W	GPI11	1	1
YDR303C	RSC3	1	2
YDR304C	CPR5	1	6
YDR305C	HNT2	2	0
YDR306C	YDR306C	1	0
YDR307W	YDR307W	1	1
YDR308C	SRB7	1	1
YDR309C	GIC2	1	0
YDR310C	SUM1	1	4
YDR311W	TFB1	1	0
YDR312W	SSF2	1	5
YDR313C	PIB1	1	1
YDR314C	RAD34	1	0
YDR315C	IPK1	1	0
YDR316W	OMS1	1	5
YDR316W-A	YDR316W-A	1	0
YDR316W-B	YDR316W-B	2	6
YDR317W	HIM1	1	0
YDR318W	MCM21	2	0
YDR319C	YDR319C	1	0
YDR320C	SWA2	1	0
YDR320C-A	DAD4	1	1
YDR320W-B	YDR320W-B	1	0
YDR321W	ASP1	1	0
YDR322C-A	TIM11	1	1
YDR322W	MRPL35	1	1
YDR323C	PEP7	1	1
YDR324C	UTP4	1	7
YDR325W	YCG1	1	7
YDR326C	YSP2	1	4
YDR327W	YDR327W	1	0
YDR328C	SKP1	1	11
YDR329C	PEX3	1	2
YDR330W	UBX5	1	2
YDR331W	GPI8	1	2
YDR332W	IRC3	1	0
YDR333C	YDR333C	1	3
YDR334W	SWR1	1	5
YDR335W	MSN5	1	9
YDR336W	YDR336W	1	0
YDR337W	MRPS28	1	5
YDR338C	YDR338C	1	0
YDR339C	FCF1	1	4
YDR340W	YDR340W	1	0
YDR341C	YDR341C	1	12
YDR342C	HXT7	1	2
YDR343C	HXT6	1	0
YDR344C	YDR344C	1	0
YDR345C	HXT3	1	13
YDR346C	SVF1	1	11
YDR347W	MRP1	1	1
YDR348C	YDR348C	1	0
YDR349C	YPS7	1	3
YDR350C	ATP22	1	0
YDR351W	SBE2	1	0
YDR352W	YDR352W	1	2
YDR353W	TRR1	1	10
YDR354C-A	YDR354C-A	1	0
YDR354W	TRP4	1	0
YDR355C	YDR355C	1	0
YDR356W	SPC110	1	3
YDR357C	YDR357C	1	0
YDR358W	GGA1	1	2
YDR359C	EAF1	1	2
YDR360W	OPI7	1	0
YDR361C	BCP1	1	4
YDR362C	TFC6	1	1
YDR363W	ESC2	1	2
YDR363W-A	SEM1	1	0
YDR364C	CDC40	1	4
YDR365C	ESF1	1	4
YDR365W-A	YDR365W-A	1	0
YDR365W-B	YDR365W-B	2	1
YDR366C	YDR366C	1	0
YDR367W	YDR367W	2	5
YDR368W	YPR1	1	1
YDR369C	XRS2	1	0
YDR370C	YDR370C	1	0
YDR371C-A	YDR371C-A	1	0
YDR371W	CTS2	1	0
YDR372C	VPS74	1	4
YDR373W	FRQ1	1	3
YDR374C	YDR374C	1	0
YDR374W-A	YDR374W-A	1	0
YDR375C	BCS1	1	0
YDR376W	ARH1	1	3
YDR377W	ATP17	1	0
YDR378C	LSM6	1	3
YDR379C-A	YDR379C-A	1	0
YDR379W	RGA2	1	2
YDR380W	ARO10	1	1
YDR381C-A	YDR381C-A	2	1
YDR381W	YRA1	2	3
YDR382W	RPP2B	1	30
YDR383C	NKP1	1	0
YDR384C	ATO3	1	0
YDR385W	EFT2	1	3
YDR386W	MUS81	1	0
YDR387C	YDR387C	1	0
YDR388W	RVS167	1	6
YDR389W	SAC7	1	1
YDR390C	UBA2	1	2
YDR391C	YDR391C	1	2
YDR392W	SPT3	1	1
YDR393W	SHE9	1	7
YDR394W	RPT3	1	3
YDR395W	SXM1	1	1
YDR396W	YDR396W	1	0
YDR397C	NCB2	2	3
YDR398W	UTP5	1	5
YDR399W	HPT1	1	7
YDR400W	URH1	1	3
YDR401W	YDR401W	1	0
YDR402C	DIT2	1	0
YDR403W	DIT1	1	0
YDR404C	RPB7	1	1
YDR405W	MRP20	1	2
YDR406W	PDR15	1	4
YDR406W-A	YDR406W-A	1	0
YDR407C	TRS120	1	4
YDR408C	ADE8	1	3
YDR409W	SIZ1	1	1
YDR410C	STE14	1	0
YDR411C	DFM1	1	1
YDR412W	RRP17	1	3
YDR413C	YDR413C	1	0
YDR414C	ERD1	1	0
YDR415C	YDR415C	1	0
YDR416W	SYF1	1	1
YDR417C	YDR417C	1	0
YDR418W	RPL12B	1	17
YDR419W	RAD30	1	0
YDR420W	HKR1	1	2
YDR421W	ARO80	1	1
YDR422C	SIP1	1	4
YDR423C	CAD1	1	1
YDR424C	DYN2	3	1
YDR425W	SNX41	1	1
YDR426C	YDR426C	1	0
YDR427W	RPN9	1	11
YDR428C	YDR428C	1	0
YDR429C	TIF35	1	18
YDR430C	CYM1	1	3
YDR431W	YDR431W	1	0
YDR432W	NPL3	1	1
YDR433W	YDR433W	1	1
YDR434W	GPI17	1	2
YDR435C	PPM1	1	1
YDR436W	PPZ2	1	2
YDR437W	GPI19	1	0
YDR438W	THI74	1	0
YDR439W	LRS4	1	1
YDR440W	DOT1	1	2
YDR441C	APT2	1	2
YDR442W	YDR442W	1	0
YDR443C	SSN2	1	3
YDR444W	YDR444W	1	2
YDR445C	YDR445C	1	0
YDR446W	ECM11	1	0
YDR447C	RPS17B	2	3
YDR448W	ADA2	1	2
YDR449C	UTP6	1	3
YDR450W	RPS18A	2	32
YDR451C	YHP1	1	0
YDR452W	PPN1	1	7
YDR453C	TSA2	1	0
YDR454C	GUK1	1	6
YDR455C	YDR455C	1	0
YDR456W	NHX1	1	1
YDR457W	TOM1	1	10
YDR458C	HEH2	1	2
YDR459C	PFA5	1	0
YDR460W	TFB3	1	0
YDR461C-A	YDR461C-A	1	1
YDR461W	MFA1	1	0
YDR462W	MRPL28	1	0
YDR463W	STP1	1	0
YDR464C-A	YDR464C-A	1	0
YDR464W	SPP41	1	8
YDR465C	RMT2	1	3
YDR466W	PKH3	1	1
YDR467C	YDR467C	1	0
YDR468C	TLG1	1	1
YDR469W	SDC1	1	1
YDR470C	UGO1	1	0
YDR471W	RPL27B	2	14
YDR472W	TRS31	1	1
YDR473C	PRP3	1	1
YDR475C	JIP4	1	1
YDR476C	YDR476C	1	0
YDR477W	SNF1	1	4
YDR478W	SNM1	1	0
YDR479C	PEX29	1	1
YDR480W	DIG2	1	1
YDR481C	PHO8	1	4
YDR482C	CWC21	1	0
YDR483W	KRE2	1	8
YDR484W	VPS52	1	1
YDR485C	VPS72	1	1
YDR486C	VPS60	1	2
YDR487C	RIB3	1	12
YDR488C	PAC11	1	0
YDR489W	SLD5	1	0
YDR490C	PKH1	1	1
YDR491C	YDR491C	1	0
YDR492W	IZH1	1	1
YDR493W	FMP36	1	1
YDR494W	RSM28	1	3
YDR495C	VPS3	1	0
YDR496C	PUF6	1	3
YDR497C	ITR1	1	8
YDR498C	SEC20	1	2
YDR499W	LCD1	1	2
YDR500C	RPL37B	2	48
YDR501W	PLM2	1	0
YDR502C	SAM2	1	7
YDR503C	LPP1	1	2
YDR504C	SPG3	1	0
YDR505C	PSP1	1	0
YDR506C	YDR506C	1	1
YDR507C	GIN4	1	5
YDR508C	GNP1	1	6
YDR509W	YDR509W	1	0
YDR510C-A	YDR510C-A	1	0
YDR510W	SMT3	1	13
YDR511W	ACN9	1	2
YDR512C	EMI1	1	0
YDR513W	GRX2	1	1
YDR514C	YDR514C	1	5
YDR515W	SLF1	1	0
YDR516C	EMI2	1	2
YDR517W	GRH1	1	1
YDR518W	EUG1	1	1
YDR519W	FPR2	1	1
YDR520C	YDR520C	1	0
YDR521W	YDR521W	1	0
YDR522C	SPS2	1	0
YDR523C	SPS1	1	0
YDR524C	AGE1	1	1
YDR524C-A	YDR524C-A	1	0
YDR524C-B	YDR524C-B	1	11
YDR524W-C	YDR524W-C	1	0
YDR525W	API2	1	0
YDR525W-A	SNA2	1	0
YDR526C	YDR526C	1	0
YDR527W	RBA50	1	2
YDR528W	HLR1	1	0
YDR529C	QCR7	1	7
YDR530C	APA2	1	0
YDR531W	YDR531W	1	1
YDR532C	YDR532C	1	1
YDR533C	HSP31	1	1
YDR534C	FIT1	1	1
YDR535C	YDR535C	2	0
YDR536W	STL1	1	0
YDR537C	YDR537C	1	0
YDR538W	PAD1	1	0
YDR539W	YDR539W	1	0
YDR540C	IRC4	1	0
YDR541C	YDR541C	1	0
YDR542W	PAU10	1	0
YDR543C	YDR543C	1	0
YDR544C	YDR544C	1	0
YDR545C-A	YDR545C-A	1	0
YDR545W	YRF1-1	1	2
YEL001C	IRC22	1	2
YEL002C	WBP1	1	6
YEL003W	GIM4	2	11
YEL004W	YEA4	1	0
YEL005C	VAB2	1	0
YEL006W	YEA6	1	1
YEL007W	YEL007W	1	1
YEL008C-A	YEL008C-A	1	0
YEL008W	YEL008W	1	0
YEL009C	GCN4	1	13
YEL009C-A	YEL009C-A	1	0
YEL010W	YEL010W	1	0
YEL011W	GLC3	1	2
YEL012W	UBC8	2	0
YEL013W	VAC8	1	4
YEL014C	YEL014C	1	0
YEL015W	EDC3	1	5
YEL016C	NPP2	1	0
YEL017C-A	PMP2	1	3
YEL017W	GTT3	1	2
YEL018C-A	YEL018C-A	1	0
YEL018W	EAF5	1	1
YEL019C	MMS21	1	0
YEL020C	YEL020C	1	3
YEL020C-B	YEL020C-B	1	0
YEL020W-A	TIM9	1	14
YEL021W	URA3	1	3
YEL022W	GEA2	1	4
YEL023C	YEL023C	1	0
YEL024W	RIP1	1	1
YEL025C	YEL025C	1	3
YEL026W	SNU13	1	17
YEL027W	CUP5	1	17
YEL028W	YEL028W	1	1
YEL029C	BUD16	1	0
YEL030C-A	YEL030C-A	1	0
YEL030W	ECM10	1	1
YEL031W	SPF1	1	5
YEL032C-A	YEL032C-A	1	0
YEL032W	MCM3	1	2
YEL033W	YEL033W	1	6
YEL034C-A	YEL034C-A	1	0
YEL034W	HYP2	1	67
YEL035C	UTR5	1	0
YEL036C	ANP1	1	11
YEL037C	RAD23	1	5
YEL038W	UTR4	1	1
YEL039C	CYC7	1	0
YEL040W	UTR2	1	9
YEL041W	YEF1	1	0
YEL042W	GDA1	1	6
YEL043W	YEL043W	1	5
YEL044W	IES6	1	0
YEL045C	YEL045C	1	2
YEL046C	GLY1	1	4
YEL047C	YEL047C	1	4
YEL048C	YEL048C	1	1
YEL049W	PAU2	1	0
YEL050C	RML2	1	3
YEL050W-A	YEL050W-A	1	0
YEL051W	VMA8	1	9
YEL052W	AFG1	1	2
YEL053C	MAK10	1	1
YEL053W-A	YEL053W-A	1	0
YEL054C	RPL12A	1	7
YEL055C	POL5	1	5
YEL056W	HAT2	1	3
YEL057C	YEL057C	1	0
YEL058W	PCM1	1	2
YEL059C-A	SOM1	1	1
YEL059W	YEL059W	1	0
YEL060C	PRB1	1	1
YEL061C	CIN8	1	1
YEL062W	NPR2	1	0
YEL063C	CAN1	1	1
YEL064C	AVT2	1	0
YEL065W	SIT1	1	1
YEL066W	HPA3	1	0
YEL067C	YEL067C	1	0
YEL068C	YEL068C	1	0
YEL069C	HXT13	1	0
YEL070W	DSF1	1	0
YEL071W	DLD3	1	3
YEL072W	RMD6	1	0
YEL073C	YEL073C	1	0
YEL074W	YEL074W	1	0
YEL075C	YEL075C	1	0
YEL075W-A	YEL075W-A	1	0
YEL076C	YEL076C	1	0
YEL076C-A	YEL076C-A	2	0
YEL077C	YEL077C	1	3
YEL077W-A	YEL077W-A	1	0
YER001W	MNN1	1	3
YER002W	NOP16	1	7
YER003C	PMI40	2	5
YER004W	FMP52	1	3
YER005W	YND1	1	4
YER006C-A	YER006C-A	1	0
YER006W	NUG1	1	7
YER007C-A	TMA20	2	1
YER007W	PAC2	1	2
YER008C	SEC3	1	6
YER009W	NTF2	1	6
YER010C	YER010C	1	0
YER011W	TIR1	1	0
YER012W	PRE1	1	4
YER013W	PRP22	1	1
YER014C-A	BUD25	2	0
YER014W	HEM14	1	1
YER015W	FAA2	1	1
YER016W	BIM1	1	1
YER017C	AFG3	1	3
YER018C	SPC25	1	0
YER019C-A	SBH2	1	0
YER019W	ISC1	1	4
YER020W	GPA2	1	3
YER021W	RPN3	1	4
YER022W	SRB4	1	2
YER023C-A	YER023C-A	1	0
YER023W	PRO3	1	3
YER024W	YAT2	1	0
YER025W	GCD11	1	14
YER026C	CHO1	1	2
